GB_KR,GB_RID,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RID,MLP_trf-ada,RF_RID,RF_SVR,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.011329696684474665,0.00018267179110955002,0.00018267179110955002,0.00024612812790522973,0.00018267179110955002,0.00018267179110955002,0.03763531378731424,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002
GB_KR,GB_MLP,GB_RF,GB_RID,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RID,MLP_SVR,MLP_trf-ada,RF_RID,RF_SVR,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.04515456962427901,0.031209012771740218,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.0010079762403767444,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00579535854433471,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002
GB_KR,GB_MLP,GB_RID,GB_SVR,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RF,MLP_RID,MLP_trf-ada,RF_RID,RF_SVR,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.0007685389131627665,0.00018267179110955002,0.00032983852077799353,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.011329696684474665,0.00024612812790522973,0.00018267179110955002,0.00018267179110955002,0.0017062493689195964,0.00018267179110955002,0.0010079762403767444,0.00018267179110955002,0.00018267179110955002
GB_KR,GB_MLP,GB_RF,GB_RID,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RF,MLP_RID,MLP_SVR,MLP_trf-ada,RF_RID,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.00024612812790522973,0.011329696684474665,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.0028272720911168077,0.00018267179110955002,0.00032983852077799353,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002
GB_KR,GB_RF,GB_RID,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RF,MLP_RID,MLP_trf-ada,RF_RID,RF_SVR,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002
GB_KR,GB_RF,GB_RID,GB_SVR,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RF,MLP_RID,MLP_SVR,MLP_trf-ada,RF_RID,RF_SVR,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.0013149446697132139,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00579535854433471,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002
GB_KR,GB_RF,GB_RID,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RF,MLP_RID,MLP_SVR,MLP_trf-ada,RF_RID,RF_SVR,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.00043963875262656454,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.011329696684474665,0.00018267179110955002,0.00018267179110955002,0.0022022199424970783,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002
GB_KR,GB_RF,GB_RID,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RF,MLP_RID,MLP_trf-ada,RF_RID,RF_SVR,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.00579535854433471,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00728455700947966,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.0022022199424970783,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002
GB_KR,GB_MLP,GB_RF,GB_RID,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RID,MLP_SVR,MLP_trf-ada,RF_RID,RF_SVR,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.04515456962427901,0.031209012771740218,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.0010079762403767444,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00579535854433471,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002
GB_KR,GB_RID,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RID,MLP_SVR,MLP_trf-ada,RF_RID,RF_SVR,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.017257456083119765,0.00018267179110955002,0.00018267179110955002,0.017257456083119765,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002
GB_KR,GB_MLP,GB_RF,GB_RID,GB_trf-ada,KR_MLP,KR_RF,KR_RID,KR_SVR,KR_trf-ada,MLP_RID,MLP_SVR,MLP_trf-ada,RF_RID,RF_SVR,RF_trf-ada,RID_SVR,RID_trf-ada,SVR_trf-ada
0.00018267179110955002,0.011329696684474665,0.04515456962427901,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.004586392080253494,0.00018267179110955002,0.00018267179110955002,0.025748080821108063,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002,0.00018267179110955002
